datetime,time_step,Electricity Pricing [$/kWh],1h Prediction Electricity Pricing [$],2h Prediction Electricity Pricing [$],3h Prediction Electricity Pricing [$],DR_Event_Timestep,DR_Event_Start,DR_Event,DR_Day
2022-01-28 18:00,666,0.53526,0.53526,0.04582,0.04582,1,0,20,20
2022-01-28 19:00,667,0.53526,0.04582,0.04582,0.04582,1,0,20,20
2022-01-28 20:00,668,0.04582,0.04582,0.04582,0.04582,0,0,0,20
2022-01-28 21:00,669,0.04582,0.04582,0.04582,0.04582,0,0,0,20
2022-01-28 22:00,670,0.04582,0.04582,0.04582,0.04582,0,0,0,20
2022-01-28 23:00,671,0.04582,0.04582,0.04582,0.04582,0,0,0,20
2022-01-29 0:00,672,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 1:00,673,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 2:00,674,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 3:00,675,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 4:00,676,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 5:00,677,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 6:00,678,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 7:00,679,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 8:00,680,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 9:00,681,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 10:00,682,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 11:00,683,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 12:00,684,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 13:00,685,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 14:00,686,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 15:00,687,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 16:00,688,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 17:00,689,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 18:00,690,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 19:00,691,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 20:00,692,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 21:00,693,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 22:00,694,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-29 23:00,695,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 0:00,696,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 1:00,697,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 2:00,698,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 3:00,699,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 4:00,700,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 5:00,701,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 6:00,702,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 7:00,703,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 8:00,704,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 9:00,705,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 10:00,706,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 11:00,707,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 12:00,708,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 13:00,709,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 14:00,710,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 15:00,711,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 16:00,712,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 17:00,713,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 18:00,714,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 19:00,715,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 20:00,716,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 21:00,717,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 22:00,718,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-30 23:00,719,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 0:00,720,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 1:00,721,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 2:00,722,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 3:00,723,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 4:00,724,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 5:00,725,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 6:00,726,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 7:00,727,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 8:00,728,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 9:00,729,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 10:00,730,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 11:00,731,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 12:00,732,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 13:00,733,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 14:00,734,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 15:00,735,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 16:00,736,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 17:00,737,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 18:00,738,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 19:00,739,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 20:00,740,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 21:00,741,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 22:00,742,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-31 23:00,743,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-01 0:00,744,0.04582,0.04582,0.04582,0.04582,0,0,0,21
2022-02-01 1:00,745,0.04582,0.04582,0.04582,0.04582,0,0,0,21
2022-02-01 2:00,746,0.04582,0.04582,0.04582,0.04582,0,0,0,21
2022-02-01 3:00,747,0.04582,0.04582,0.04582,0.53526,0,0,0,21
2022-02-01 4:00,748,0.04582,0.04582,0.53526,0.53526,0,0,0,21
2022-02-01 5:00,749,0.04582,0.53526,0.53526,0.53526,0,0,0,21
2022-02-01 6:00,750,0.53526,0.53526,0.53526,0.04582,1,1,21,21
2022-02-01 7:00,751,0.53526,0.53526,0.04582,0.04582,1,0,21,21
2022-02-01 8:00,752,0.53526,0.04582,0.04582,0.04582,1,0,21,21
2022-02-01 9:00,753,0.04582,0.04582,0.04582,0.04582,0,0,0,21
2022-02-01 10:00,754,0.04582,0.04582,0.04582,0.04582,0,0,0,21
2022-02-01 11:00,755,0.04582,0.04582,0.04582,0.04582,0,0,0,21
2022-02-01 12:00,756,0.04582,0.04582,0.04582,0.04582,0,0,0,21
2022-02-01 13:00,757,0.04582,0.04582,0.04582,0.04582,0,0,0,21
2022-02-01 14:00,758,0.04582,0.04582,0.04582,0.04582,0,0,0,21
2022-02-01 15:00,759,0.04582,0.04582,0.04582,0.04582,0,0,0,21
2022-02-01 16:00,760,0.04582,0.04582,0.04582,0.04582,0,0,0,21
2022-02-01 17:00,761,0.04582,0.04582,0.04582,0.04582,0,0,0,21
2022-02-01 18:00,762,0.04582,0.04582,0.04582,0.04582,0,0,0,21
2022-02-01 19:00,763,0.04582,0.04582,0.04582,0.04582,0,0,0,21
2022-02-01 20:00,764,0.04582,0.04582,0.04582,0.04582,0,0,0,21
2022-02-01 21:00,765,0.04582,0.04582,0.04582,0.04582,0,0,0,21
2022-02-01 22:00,766,0.04582,0.04582,0.04582,0.04582,0,0,0,21
2022-02-01 23:00,767,0.04582,0.04582,0.04582,0.04582,0,0,0,21
2022-02-02 0:00,768,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 1:00,769,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 2:00,770,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 3:00,771,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 4:00,772,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 5:00,773,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 6:00,774,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 7:00,775,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 8:00,776,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 9:00,777,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 10:00,778,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 11:00,779,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 12:00,780,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 13:00,781,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 14:00,782,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 15:00,783,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 16:00,784,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 17:00,785,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 18:00,786,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 19:00,787,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 20:00,788,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 21:00,789,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 22:00,790,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-02 23:00,791,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 0:00,792,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 1:00,793,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 2:00,794,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 3:00,795,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 4:00,796,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 5:00,797,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 6:00,798,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 7:00,799,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 8:00,800,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 9:00,801,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 10:00,802,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 11:00,803,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 12:00,804,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 13:00,805,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 14:00,806,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 15:00,807,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 16:00,808,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 17:00,809,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 18:00,810,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 19:00,811,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 20:00,812,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 21:00,813,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 22:00,814,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-03 23:00,815,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 0:00,816,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 1:00,817,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 2:00,818,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 3:00,819,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 4:00,820,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 5:00,821,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 6:00,822,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 7:00,823,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 8:00,824,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 9:00,825,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 10:00,826,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 11:00,827,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 12:00,828,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 13:00,829,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 14:00,830,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 15:00,831,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 16:00,832,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 17:00,833,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 18:00,834,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 19:00,835,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 20:00,836,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 21:00,837,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 22:00,838,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-04 23:00,839,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 0:00,840,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 1:00,841,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 2:00,842,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 3:00,843,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 4:00,844,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 5:00,845,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 6:00,846,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 7:00,847,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 8:00,848,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 9:00,849,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 10:00,850,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 11:00,851,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 12:00,852,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 13:00,853,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 14:00,854,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 15:00,855,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 16:00,856,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 17:00,857,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 18:00,858,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 19:00,859,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 20:00,860,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 21:00,861,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 22:00,862,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-05 23:00,863,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 0:00,864,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 1:00,865,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 2:00,866,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 3:00,867,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 4:00,868,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 5:00,869,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 6:00,870,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 7:00,871,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 8:00,872,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 9:00,873,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 10:00,874,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 11:00,875,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 12:00,876,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 13:00,877,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 14:00,878,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 15:00,879,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 16:00,880,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 17:00,881,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 18:00,882,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 19:00,883,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 20:00,884,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 21:00,885,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 22:00,886,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-06 23:00,887,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 0:00,888,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 1:00,889,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 2:00,890,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 3:00,891,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 4:00,892,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 5:00,893,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 6:00,894,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 7:00,895,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 8:00,896,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 9:00,897,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 10:00,898,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 11:00,899,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 12:00,900,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 13:00,901,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 14:00,902,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 15:00,903,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 16:00,904,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 17:00,905,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 18:00,906,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 19:00,907,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 20:00,908,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 21:00,909,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 22:00,910,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-07 23:00,911,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 0:00,912,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 1:00,913,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 2:00,914,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 3:00,915,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 4:00,916,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 5:00,917,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 6:00,918,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 7:00,919,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 8:00,920,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 9:00,921,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 10:00,922,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 11:00,923,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 12:00,924,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 13:00,925,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 14:00,926,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 15:00,927,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 16:00,928,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 17:00,929,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 18:00,930,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 19:00,931,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 20:00,932,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 21:00,933,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 22:00,934,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-08 23:00,935,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 0:00,936,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 1:00,937,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 2:00,938,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 3:00,939,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 4:00,940,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 5:00,941,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 6:00,942,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 7:00,943,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 8:00,944,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 9:00,945,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 10:00,946,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 11:00,947,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 12:00,948,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 13:00,949,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 14:00,950,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 15:00,951,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 16:00,952,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 17:00,953,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 18:00,954,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 19:00,955,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 20:00,956,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 21:00,957,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 22:00,958,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-09 23:00,959,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 0:00,960,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 1:00,961,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 2:00,962,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 3:00,963,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 4:00,964,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 5:00,965,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 6:00,966,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 7:00,967,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 8:00,968,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 9:00,969,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 10:00,970,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 11:00,971,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 12:00,972,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 13:00,973,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 14:00,974,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 15:00,975,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 16:00,976,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 17:00,977,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 18:00,978,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 19:00,979,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 20:00,980,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 21:00,981,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 22:00,982,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-10 23:00,983,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-11 0:00,984,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-11 1:00,985,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-11 2:00,986,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-11 3:00,987,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-11 4:00,988,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-11 5:00,989,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-11 6:00,990,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-11 7:00,991,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-11 8:00,992,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-11 9:00,993,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-11 10:00,994,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-11 11:00,995,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-11 12:00,996,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-11 13:00,997,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-11 14:00,998,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-11 15:00,999,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-11 16:00,1000,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-11 17:00,1001,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-11 18:00,1002,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-02-11 19:00,1003,0.04582,0.04582,0.04582,0.04582,0,0,0,0
