location,resstock_building_id,ecobee_building_id,simulation_reference,timestep,year,month,day,day_of_week,hour,minute,direct_solar_radiation,diffuse_solar_radiation,outdoor_air_temperature,average_indoor_air_temperature,occupant_count,cooling_load,heating_load,setpoint
"VT, Chittenden County",460412,,0,1496,2020,3,4,2,8,0,199.94,22.04,-0.09,21.49101885061199,1.0,0.0,12746.247027570093,21.5
"VT, Chittenden County",460412,,0,1497,2020,3,4,2,9,0,243.4,90.8,0.22,21.395963965550116,1.0,0.0,11710.55422736947,21.38888888888889
"VT, Chittenden County",460412,,0,1498,2020,3,4,2,10,0,190.84,180.42,0.42,21.282177184205807,1.0,0.0,10472.714290676762,21.27777777777778
"VT, Chittenden County",460412,,0,1499,2020,3,4,2,11,0,356.06,167.16,0.58,21.332099874369824,1.0,0.0,9889.343407873059,21.333333333333336
"VT, Chittenden County",460412,,0,1500,2020,3,4,2,12,0,164.68,196.53,0.7,21.33328920207935,1.0,0.0,9623.234500617573,21.333333333333336
"VT, Chittenden County",460412,,0,1501,2020,3,4,2,13,0,104.04,149.4,0.8,21.33333318590856,0.0,0.0,9615.362406467419,21.333333333333336
"VT, Chittenden County",460412,,0,1502,2020,3,4,2,14,0,104.75,158.27,0.88,21.33333331469102,1.0,0.0,9299.415238770978,21.333333333333336
"VT, Chittenden County",460412,,0,1503,2020,3,4,2,15,0,96.47,132.91,0.91,21.333333330934632,1.0,0.0,9518.119372949233,21.333333333333336
"VT, Chittenden County",460412,,0,1504,2020,3,4,2,16,0,149.0,83.99,0.89,21.33333333303911,1.0,0.0,8843.20271623746,21.333333333333336
"VT, Chittenden County",460412,,0,1505,2020,3,4,2,17,0,103.76,26.66,0.87,21.437990151226373,1.0,0.0,8794.121954709062,21.444444444444443
"VT, Chittenden County",460412,,0,1506,2020,3,4,2,18,0,126.47,13.33,0.78,21.54872833291894,1.0,0.0,9031.827348761297,21.555555555555557
"VT, Chittenden County",460412,,0,1507,2020,3,4,2,19,0,0.0,0.0,0.69,21.60898835441667,2.0,0.0,9214.400086050355,21.611111111111114
"VT, Chittenden County",460412,,0,1508,2020,3,4,2,20,0,0.0,0.0,0.6,21.61108651901921,2.0,0.0,9694.797643442598,21.611111111111114
"VT, Chittenden County",460412,,0,1509,2020,3,4,2,21,0,0.0,0.0,0.04,21.611160454980975,2.0,0.0,9700.82886722795,21.611111111111114
"VT, Chittenden County",460412,,0,1510,2020,3,4,2,22,0,0.0,0.0,-1.01,21.55755760463414,2.0,0.0,9946.59702868303,21.555555555555557
"VT, Chittenden County",460412,,0,1511,2020,3,4,2,23,0,0.0,0.0,-1.71,21.394888811456532,2.0,0.0,10103.619591811183,21.38888888888889
"VT, Chittenden County",460412,,0,1512,2020,3,4,2,24,0,0.0,0.0,-2.12,21.18070464160136,2.0,0.0,10106.66914694121,21.166666666666664
"VT, Chittenden County",460412,,0,1513,2020,3,5,3,1,0,0.0,0.0,-1.92,21.070818096334065,2.0,0.0,10245.57660585603,21.055555555555557
"VT, Chittenden County",460412,,0,1514,2020,3,5,3,2,0,0.0,0.0,-1.77,21.05762714588726,2.0,0.0,10514.89152623641,21.055555555555557
"VT, Chittenden County",460412,,0,1515,2020,3,5,3,3,0,0.0,0.0,-2.23,21.107295234498494,2.0,0.0,11862.0172505798,21.11111111111111
"VT, Chittenden County",460412,,0,1516,2020,3,5,3,4,0,0.0,0.0,-2.9,21.110803938517655,2.0,0.0,12074.704594340894,21.11111111111111
"VT, Chittenden County",460412,,0,1517,2020,3,5,3,5,0,0.0,0.0,-3.49,21.111029209304093,2.0,0.0,12398.516367192286,21.11111111111111
"VT, Chittenden County",460412,,0,1518,2020,3,5,3,6,0,0.0,0.0,-4.09,21.213615995791905,2.0,0.0,12967.192276500919,21.22222222222222
"VT, Chittenden County",460412,,0,1519,2020,3,5,3,7,0,0.0,0.0,-5.41,21.43325693604732,2.0,0.0,13989.51328580749,21.444444444444443
"VT, Chittenden County",460412,,0,1520,2020,3,5,3,8,0,480.44,47.81,-5.42,21.496874543459775,1.0,0.0,13593.806967646782,21.5
"VT, Chittenden County",460412,,0,1521,2020,3,5,3,9,0,646.75,83.38,-3.88,21.39007480105202,1.0,0.0,11626.075721806057,21.388888888888886
"VT, Chittenden County",460412,,0,1522,2020,3,5,3,10,0,569.09,153.8,-2.01,21.278182841786855,1.0,0.0,9591.661742874938,21.277777777777782
"VT, Chittenden County",460412,,0,1523,2020,3,5,3,11,0,650.04,136.8,-0.72,21.33313514638525,1.0,0.0,8496.82931781083,21.33333333333334
"VT, Chittenden County",460412,,0,1524,2020,3,5,3,12,0,745.46,149.7,-0.24,21.333332450437023,1.0,0.0,7952.885205239993,21.333333333333332
"VT, Chittenden County",460412,,0,1525,2020,3,5,3,13,0,186.14,326.62,0.08,21.333333325635397,0.0,0.0,6568.3819859624855,21.333333333333336
"VT, Chittenden County",460412,,0,1526,2020,3,5,3,14,0,656.32,167.66,0.37,21.333333333126767,1.0,0.0,6923.705908809299,21.333333333333336
"VT, Chittenden County",460412,,0,1527,2020,3,5,3,15,0,666.73,119.01,0.52,21.33333333333298,1.0,0.0,7316.677873350625,21.333333333333336
"VT, Chittenden County",460412,,0,1528,2020,3,5,3,16,0,582.01,93.21,0.55,21.333333333333325,1.0,0.0,6749.456776749984,21.333333333333336
"VT, Chittenden County",460412,,0,1529,2020,3,5,3,17,0,377.92,51.15,0.55,21.443002555203066,2.0,0.0,6347.567372939488,21.444444444444443
"VT, Chittenden County",460412,,0,1530,2020,3,5,3,18,0,113.62,15.54,0.25,21.554445682567525,2.0,0.0,6566.2029526479,21.555555555555554
"VT, Chittenden County",460412,,0,1531,2020,3,5,3,19,0,0.0,0.0,-1.4,21.610802367657023,2.0,0.0,7711.8799546832715,21.611111111111107
"VT, Chittenden County",460412,,0,1532,2020,3,5,3,20,0,0.0,0.0,-2.41,21.61110913275476,2.0,0.0,7820.760196046594,21.611111111111114
"VT, Chittenden County",460412,,0,1533,2020,3,5,3,21,0,0.0,0.0,-2.8,21.61111108727358,2.0,0.0,9295.248319383238,21.61111111111111
"VT, Chittenden County",460412,,0,1534,2020,3,5,3,22,0,0.0,0.0,-3.14,21.55651158658272,2.0,0.0,10200.670610230813,21.555555555555557
"VT, Chittenden County",460412,,0,1535,2020,3,5,3,23,0,0.0,0.0,-3.48,21.393003544388232,2.0,0.0,10591.079069048912,21.38888888888889
"VT, Chittenden County",460412,,0,1536,2020,3,5,3,24,0,0.0,0.0,-3.86,21.175160802642704,2.0,0.0,10718.636590733888,21.166666666666664
"VT, Chittenden County",460412,,0,1537,2020,3,6,4,1,0,0.0,0.0,-4.42,21.06360765355458,2.0,0.0,11006.159619448,21.055555555555557
"VT, Chittenden County",460412,,0,1538,2020,3,6,4,2,0,0.0,0.0,-5.17,21.05589127889055,2.0,0.0,11772.812805888612,21.055555555555557
"VT, Chittenden County",460412,,0,1539,2020,3,6,4,3,0,0.0,0.0,-4.91,21.106790142965657,2.0,0.0,13178.780251855065,21.11111111111111
"VT, Chittenden County",460412,,0,1540,2020,3,6,4,4,0,0.0,0.0,-4.76,21.110917560974244,2.0,0.0,12944.614232885455,21.111111111111107
"VT, Chittenden County",460412,,0,1541,2020,3,6,4,5,0,0.0,0.0,-4.67,21.11111000257089,2.0,0.0,12860.02439450829,21.11111111111111
"VT, Chittenden County",460412,,0,1542,2020,3,6,4,6,0,0.0,0.0,-4.51,21.204825441480843,2.0,0.0,13139.071466144209,21.22222222222222
"VT, Chittenden County",460412,,0,1543,2020,3,6,4,7,0,0.0,0.0,-4.36,21.405520925616905,2.0,0.0,13857.549898560095,21.444444444444443
"VT, Chittenden County",460412,,0,1544,2020,3,6,4,8,0,33.84,39.78,-4.31,21.492655643692828,2.0,0.0,13568.720850305588,21.5
"VT, Chittenden County",460412,,0,1545,2020,3,6,4,9,0,83.2,74.03,-4.18,21.39679867996824,2.0,0.0,13525.790628766996,21.38888888888889
"VT, Chittenden County",460412,,0,1546,2020,3,6,4,10,0,100.91,166.67,-3.75,21.282946383914087,1.0,0.0,12872.966017466137,21.27777777777778
"VT, Chittenden County",460412,,0,1547,2020,3,6,4,11,0,84.12,208.69,-3.24,21.33185007587784,0.0,0.0,12774.671221568544,21.333333333333336
"VT, Chittenden County",460412,,0,1548,2020,3,6,4,12,0,129.29,290.57,-2.85,21.333258916084077,0.0,0.0,12529.874732536702,21.333333333333336
"VT, Chittenden County",460412,,0,1549,2020,3,6,4,13,0,142.11,322.42,-2.47,21.333291314925766,0.0,0.0,12242.343566001899,21.333333333333336
"VT, Chittenden County",460412,,0,1550,2020,3,6,4,14,0,154.78,269.98,-2.36,21.333330295174072,1.0,0.0,11896.621105906666,21.333333333333336
"VT, Chittenden County",460412,,0,1551,2020,3,6,4,15,0,135.7,203.48,-2.52,21.333333226763457,1.0,0.0,12337.619162232848,21.333333333333336
"VT, Chittenden County",460412,,0,1552,2020,3,6,4,16,0,131.3,129.96,-2.84,21.333333325463155,1.0,0.0,11929.703903642761,21.333333333333336
"VT, Chittenden County",460412,,0,1553,2020,3,6,4,17,0,56.18,82.39,-3.0,21.43955454715762,1.0,0.0,12116.578994694268,21.444444444444443
"VT, Chittenden County",460412,,0,1554,2020,3,6,4,18,0,48.26,17.93,-3.03,21.550298139345813,1.0,0.0,12662.303457721984,21.555555555555557
"VT, Chittenden County",460412,,0,1555,2020,3,6,4,19,0,0.0,0.0,-3.15,21.608297569222373,2.0,0.0,13069.849008612377,21.611111111111114
"VT, Chittenden County",460412,,0,1556,2020,3,6,4,20,0,0.0,0.0,-3.64,21.610937969517646,2.0,0.0,13220.473593397968,21.611111111111114
"VT, Chittenden County",460412,,0,1557,2020,3,6,4,21,0,0.0,0.0,-4.67,21.61110579898026,2.0,0.0,13561.183573189586,21.611111111111114
"VT, Chittenden County",460412,,0,1558,2020,3,6,4,22,0,0.0,0.0,-6.0,21.557270551790346,2.0,0.0,14119.019934591792,21.555555555555557
"VT, Chittenden County",460412,,0,1559,2020,3,6,4,23,0,0.0,0.0,-7.31,21.392722310582098,2.0,0.0,14495.514851589496,21.38888888888889
"VT, Chittenden County",460412,,0,1560,2020,3,6,4,24,0,0.0,0.0,-8.57,21.17184729222655,2.0,0.0,14814.108834915292,21.166666666666668
"VT, Chittenden County",460412,,0,1561,2020,3,7,5,1,0,0.0,0.0,-9.88,21.05832946298487,2.0,0.0,15466.940979285431,21.055555555555557
"VT, Chittenden County",460412,,0,1562,2020,3,7,5,2,0,0.0,0.0,-11.19,21.055543587721807,2.0,0.0,16404.605614848253,21.055555555555557
"VT, Chittenden County",460412,,0,1563,2020,3,7,5,3,0,0.0,0.0,-12.46,21.10935757996049,2.0,0.0,18720.988331783323,21.11111111111111
"VT, Chittenden County",460412,,0,1564,2020,3,7,5,4,0,0.0,0.0,-13.63,21.110989439963625,2.0,0.0,17100.099656652794,21.11111111111111
"VT, Chittenden County",460412,,0,1565,2020,3,7,5,5,0,0.0,0.0,-14.62,21.11110611710378,2.0,0.0,18947.598653619956,21.11111111111111
"VT, Chittenden County",460412,,0,1566,2020,3,7,5,6,0,0.0,0.0,-15.44,21.21715357177763,2.0,0.0,20580.02806106678,21.22222222222222
"VT, Chittenden County",460412,,0,1567,2020,3,7,5,7,0,270.1,11.94,-16.03,21.418205365129523,1.0,0.0,21578.901236695252,21.444444444444443
"VT, Chittenden County",460412,,0,1568,2020,3,7,5,8,0,772.29,37.11,-15.04,21.49640556975106,1.0,0.0,20533.940918250726,21.5
"VT, Chittenden County",460412,,0,1569,2020,3,7,5,9,0,946.52,47.2,-12.19,21.38957727107506,1.0,0.0,17402.033553251484,21.388888888888896
"VT, Chittenden County",460412,,0,1570,2020,3,7,5,10,0,1019.21,52.5,-10.17,21.278107915862112,1.0,0.0,13492.056167715153,21.277777777777775
"VT, Chittenden County",460412,,0,1571,2020,3,7,5,11,0,834.37,157.51,-6.98,21.333225754033617,1.0,0.0,12006.89241603055,21.333333333333332
"VT, Chittenden County",460412,,0,1572,2020,3,7,5,12,0,999.63,89.32,-5.17,21.33333307661196,1.0,0.0,11287.936711772598,21.333333333333336
"VT, Chittenden County",460412,,0,1573,2020,3,7,5,13,0,1010.73,81.65,-4.08,21.333333332100572,2.0,0.0,10425.421458053464,21.333333333333332
"VT, Chittenden County",460412,,0,1574,2020,3,7,5,14,0,912.59,123.69,-3.27,21.3333333333129,2.0,0.0,9678.235465462358,21.333333333333336
"VT, Chittenden County",460412,,0,1575,2020,3,7,5,15,0,1001.73,57.41,-2.78,21.333333333333336,2.0,0.0,9542.371271516738,21.333333333333336
"VT, Chittenden County",460412,,0,1576,2020,3,7,5,16,0,922.61,53.84,-2.65,21.33333333333334,2.0,0.0,8011.4849384144745,21.333333333333336
"VT, Chittenden County",460412,,0,1577,2020,3,7,5,17,0,707.12,52.47,-3.06,21.443197274924586,2.0,0.0,7593.029619645915,21.44444444444444
"VT, Chittenden County",460412,,0,1578,2020,3,7,5,18,0,381.23,17.04,-4.73,21.554975687313107,2.0,0.0,8288.385774443514,21.555555555555554
"VT, Chittenden County",460412,,0,1579,2020,3,7,5,19,0,0.0,0.0,-6.38,21.610872731820255,2.0,0.0,9971.368861917126,21.611111111111114
"VT, Chittenden County",460412,,0,1580,2020,3,7,5,20,0,0.0,0.0,-6.97,21.611109600886216,2.0,0.0,11489.613297192496,21.611111111111114
"VT, Chittenden County",460412,,0,1581,2020,3,7,5,21,0,0.0,0.0,-7.38,21.611111092304746,2.0,0.0,12623.429047917272,21.611111111111114
"VT, Chittenden County",460412,,0,1582,2020,3,7,5,22,0,0.0,0.0,-7.64,21.556792500810033,2.0,0.0,13555.432656938563,21.555555555555557
"VT, Chittenden County",460412,,0,1583,2020,3,7,5,23,0,0.0,0.0,-7.34,21.396137458741823,2.0,0.0,12665.152510918786,21.38888888888889
"VT, Chittenden County",460412,,0,1584,2020,3,7,5,24,0,0.0,0.0,-6.52,21.184118047497705,2.0,0.0,13091.384587375447,21.166666666666664
"VT, Chittenden County",460412,,0,1585,2020,3,8,6,1,0,0.0,0.0,-5.66,21.0613235571262,2.0,0.0,13165.356359460453,21.055555555555557
"VT, Chittenden County",460412,,0,1586,2020,3,8,6,2,0,0.0,0.0,-4.77,21.05581573194577,2.0,0.0,13192.390315610717,21.055555555555557
"VT, Chittenden County",460412,,0,1587,2020,3,8,6,3,0,0.0,0.0,-4.15,21.108467061233757,2.0,0.0,14158.100469835765,21.111111111111107
"VT, Chittenden County",460412,,0,1588,2020,3,8,6,4,0,0.0,0.0,-3.78,21.11090369208879,2.0,0.0,13624.980793945317,21.11111111111111
"VT, Chittenden County",460412,,0,1589,2020,3,8,6,5,0,0.0,0.0,-3.49,21.111140981599327,2.0,0.0,13194.031663106594,21.11111111111111
"VT, Chittenden County",460412,,0,1590,2020,3,8,6,6,0,0.0,0.0,-3.49,21.20729978105624,2.0,0.0,11132.698803467747,21.22222222222222
"VT, Chittenden County",460412,,0,1591,2020,3,8,6,7,0,40.69,15.88,-3.6,21.438866310721878,2.0,0.0,10194.81388303487,21.444444444444443
"VT, Chittenden County",460412,,0,1592,2020,3,8,6,8,0,215.73,91.08,-2.88,21.498416596689157,1.0,0.0,11747.675934490157,21.5
"VT, Chittenden County",460412,,0,1593,2020,3,8,6,9,0,413.98,124.0,-1.7,21.389997327016435,1.0,0.0,10858.570882417516,21.388888888888886
"VT, Chittenden County",460412,,0,1594,2020,3,8,6,10,0,482.14,184.64,-0.5,21.278309299513097,1.0,0.0,9203.289194418605,21.277777777777775
"VT, Chittenden County",460412,,0,1595,2020,3,8,6,11,0,463.46,265.8,0.08,21.33311522268322,1.0,0.0,8235.26774324843,21.333333333333332
"VT, Chittenden County",460412,,0,1596,2020,3,8,6,12,0,613.81,206.8,0.59,21.33333240406605,1.0,0.0,7647.018791511276,21.333333333333332
"VT, Chittenden County",460412,,0,1597,2020,3,8,6,13,0,656.99,213.73,0.94,21.33333332784834,1.0,0.0,7195.57207300425,21.33333333333334
"VT, Chittenden County",460412,,0,1598,2020,3,8,6,14,0,569.12,220.9,1.11,21.3333333332843,1.0,0.0,6690.901876777823,21.333333333333336
"VT, Chittenden County",460412,,0,1599,2020,3,8,6,15,0,460.48,207.45,1.19,21.333333333332035,1.0,0.0,6685.738783630144,21.333333333333336
"VT, Chittenden County",460412,,0,1600,2020,3,8,6,16,0,284.54,153.85,1.52,21.33333333333328,2.0,0.0,5766.271776075766,21.333333333333336
"VT, Chittenden County",460412,,0,1601,2020,3,8,6,17,0,166.48,78.71,2.26,21.442708356545115,2.0,0.0,5518.0269948403275,21.444444444444443
"VT, Chittenden County",460412,,0,1602,2020,3,8,6,18,0,49.94,23.23,2.3,21.55479163629632,2.0,0.0,5998.234390887562,21.555555555555554
"VT, Chittenden County",460412,,0,1603,2020,3,8,6,19,0,0.0,0.0,2.09,21.610788144544316,2.0,0.0,6697.965386272201,21.611111111111114
"VT, Chittenden County",460412,,0,1604,2020,3,8,6,20,0,0.0,0.0,1.8,21.61110932023965,2.0,0.0,5413.4802878308865,21.611111111111114
"VT, Chittenden County",460412,,0,1605,2020,3,8,6,21,0,0.0,0.0,1.12,21.611111093735865,1.0,0.0,7441.333059405293,21.61111111111111
"VT, Chittenden County",460412,,0,1606,2020,3,8,6,22,0,0.0,0.0,0.16,21.55623212047047,1.0,0.0,7212.039280574484,21.555555555555557
"VT, Chittenden County",460412,,0,1607,2020,3,8,6,23,0,0.0,0.0,-0.73,21.392259751239205,2.0,0.0,8645.969373482425,21.38888888888889
"VT, Chittenden County",460412,,0,1608,2020,3,8,6,24,0,0.0,0.0,-1.06,21.173947660098946,2.0,0.0,9119.459729669103,21.166666666666664
"VT, Chittenden County",460412,,0,1609,2020,3,9,7,1,0,0.0,0.0,-0.84,21.062388014049482,2.0,0.0,9202.538350555673,21.055555555555557
"VT, Chittenden County",460412,,0,1610,2020,3,9,7,2,0,0.0,0.0,-0.38,21.055722021548323,2.0,0.0,9449.680049012859,21.055555555555557
"VT, Chittenden County",460412,,0,1611,2020,3,9,7,3,0,0.0,0.0,0.07,21.103741106408144,2.0,0.0,10331.129616511304,21.11111111111111
"VT, Chittenden County",460412,,0,1612,2020,3,9,7,4,0,0.0,0.0,0.46,21.11065727078529,2.0,0.0,10046.36301844296,21.11111111111111
"VT, Chittenden County",460412,,0,1613,2020,3,9,7,5,0,0.0,0.0,0.8,21.111099642502214,2.0,0.0,9868.613213095327,21.11111111111111
"VT, Chittenden County",460412,,0,1614,2020,3,9,7,6,0,0.0,0.0,1.16,21.207921846738795,1.0,0.0,10025.034837636009,21.22222222222222
"VT, Chittenden County",460412,,0,1615,2020,3,9,7,7,0,39.59,15.73,1.39,21.41399089225473,1.0,0.0,10093.843115777863,21.444444444444443
"VT, Chittenden County",460412,,0,1616,2020,3,9,7,8,0,288.41,75.15,1.86,21.498096831801078,1.0,0.0,9392.318754249764,21.5
"VT, Chittenden County",460412,,0,1617,2020,3,9,7,9,0,497.2,116.0,2.18,21.389704074271,1.0,0.0,7811.7622451032075,21.388888888888886
"VT, Chittenden County",460412,,0,1618,2020,3,9,7,10,0,561.06,152.88,3.1,21.277998001057004,1.0,0.0,6191.71455259527,21.277777777777775
"VT, Chittenden County",460412,,0,1619,2020,3,9,7,11,0,525.27,183.04,2.67,21.33314613575605,1.0,0.0,5656.568371474754,21.333333333333332
"VT, Chittenden County",460412,,0,1620,2020,3,9,7,12,0,392.02,249.95,2.51,21.333332628105538,1.0,0.0,5413.926225519446,21.333333333333332
"VT, Chittenden County",460412,,0,1621,2020,3,9,7,13,0,367.2,192.16,2.37,21.333333326199416,1.0,0.0,5402.326793048688,21.333333333333336
"VT, Chittenden County",460412,,0,1622,2020,3,9,7,14,0,318.22,215.35,2.19,21.333333333333314,1.0,0.0,5395.678649792053,21.333333333333336
"VT, Chittenden County",460412,,0,1623,2020,3,9,7,15,0,225.73,215.23,2.28,21.333333333333332,1.0,0.0,5900.5757020305355,21.333333333333336
"VT, Chittenden County",460412,,0,1624,2020,3,9,7,16,0,123.94,201.34,1.87,21.333333333333336,0.0,0.0,5751.066216667216,21.333333333333336
"VT, Chittenden County",460412,,0,1625,2020,3,9,7,17,0,76.62,107.13,1.31,21.443944160155535,0.0,0.0,5971.557211772636,21.444444444444436
"VT, Chittenden County",460412,,0,1626,2020,3,9,7,18,0,44.47,17.36,0.69,21.554998934146102,2.0,0.0,6941.01088921839,21.55555555555555
"VT, Chittenden County",460412,,0,1627,2020,3,9,7,19,0,0.0,0.0,0.48,21.610720878922848,1.0,0.0,8228.723998270276,21.611111111111114
"VT, Chittenden County",460412,,0,1628,2020,3,9,7,20,0,0.0,0.0,0.23,21.61110513422972,1.0,0.0,8818.88746585928,21.611111111111114
"VT, Chittenden County",460412,,0,1629,2020,3,9,7,21,0,0.0,0.0,-0.09,21.61111091409577,2.0,0.0,8958.901569063684,21.611111111111114
"VT, Chittenden County",460412,,0,1630,2020,3,9,7,22,0,0.0,0.0,-0.26,21.557428043392086,2.0,0.0,9152.830964773184,21.555555555555557
"VT, Chittenden County",460412,,0,1631,2020,3,9,7,23,0,0.0,0.0,-0.02,21.398282719476207,2.0,0.0,8997.072107046066,21.38888888888889
"VT, Chittenden County",460412,,0,1632,2020,3,9,7,24,0,0.0,0.0,0.08,21.179143881783176,2.0,0.0,8656.029371543389,21.166666666666664
"VT, Chittenden County",460412,,0,1633,2020,3,10,1,1,0,0.0,0.0,0.11,21.068872567053873,2.0,0.0,8568.646202774236,21.055555555555557
"VT, Chittenden County",460412,,0,1634,2020,3,10,1,2,0,0.0,0.0,0.3,21.057122337055485,2.0,0.0,8636.929966392261,21.055555555555557
"VT, Chittenden County",460412,,0,1635,2020,3,10,1,3,0,0.0,0.0,0.76,21.104358547434266,2.0,0.0,9487.315191322621,21.11111111111111
"VT, Chittenden County",460412,,0,1636,2020,3,10,1,4,0,0.0,0.0,1.34,21.110726609163528,2.0,0.0,9140.614653415887,21.11111111111111
"VT, Chittenden County",460412,,0,1637,2020,3,10,1,5,0,0.0,0.0,1.98,21.111157089926923,2.0,0.0,8969.196069416954,21.11111111111111
"VT, Chittenden County",460412,,0,1638,2020,3,10,1,6,0,0.0,0.0,3.22,21.219821313229037,2.0,0.0,9022.724904869088,21.22222222222222
"VT, Chittenden County",460412,,0,1639,2020,3,10,1,7,0,44.32,11.62,4.02,21.43946347642559,2.0,0.0,9259.462255067607,21.444444444444443
"VT, Chittenden County",460412,,0,1640,2020,3,10,1,8,0,28.36,14.24,4.47,21.49881513784411,1.0,0.0,8874.558193903333,21.5
"VT, Chittenden County",460412,,0,1641,2020,3,10,1,9,0,52.56,96.31,4.95,21.39100118707507,1.0,0.0,8101.125310061237,21.38888888888889
"VT, Chittenden County",460412,,0,1642,2020,3,10,1,10,0,61.57,148.02,5.94,21.27907311776323,2.0,0.0,6917.648310250937,21.27777777777778
"VT, Chittenden County",460412,,0,1643,2020,3,10,1,11,0,71.42,114.23,6.9,21.332943469615167,2.0,0.0,5372.710916181341,21.333333333333336
"VT, Chittenden County",460412,,0,1644,2020,3,10,1,12,0,60.84,136.4,7.69,21.333329585711816,1.0,0.0,5451.158752097283,21.333333333333336
"VT, Chittenden County",460412,,0,1645,2020,3,10,1,13,0,49.24,115.54,7.86,21.33333325649628,1.0,0.0,5337.805600295669,21.333333333333336
"VT, Chittenden County",460412,,0,1646,2020,3,10,1,14,0,56.08,136.38,7.87,21.333333330551994,0.0,0.0,5328.138327150597,21.333333333333336
"VT, Chittenden County",460412,,0,1647,2020,3,10,1,15,0,71.0,170.15,7.3,21.333333333303454,0.0,0.0,5590.505630303103,21.333333333333336
"VT, Chittenden County",460412,,0,1648,2020,3,10,1,16,0,31.88,32.32,6.46,21.333333333332675,1.0,0.0,5609.365986749759,21.333333333333336
"VT, Chittenden County",460412,,0,1649,2020,3,10,1,17,0,29.84,18.13,3.87,21.443786461409875,1.0,0.0,6804.473995113032,21.444444444444443
"VT, Chittenden County",460412,,0,1650,2020,3,10,1,18,0,42.4,16.58,2.19,21.554620429309573,1.0,0.0,7881.730380601485,21.555555555555554
"VT, Chittenden County",460412,,0,1651,2020,3,10,1,19,0,0.0,0.0,1.51,21.610467664360016,1.0,0.0,8615.357245791502,21.61111111111111
"VT, Chittenden County",460412,,0,1652,2020,3,10,1,20,0,0.0,0.0,0.9,21.611102502010304,1.0,0.0,7813.99864263019,21.611111111111114
"VT, Chittenden County",460412,,0,1653,2020,3,10,1,21,0,0.0,0.0,-0.15,21.611110922738874,2.0,0.0,9182.801006896225,21.611111111111114
"VT, Chittenden County",460412,,0,1654,2020,3,10,1,22,0,0.0,0.0,-1.51,21.55685091827275,2.0,0.0,10144.11462504714,21.555555555555557
"VT, Chittenden County",460412,,0,1655,2020,3,10,1,23,0,0.0,0.0,-2.82,21.392942413950323,2.0,0.0,10590.951731228251,21.38888888888889
"VT, Chittenden County",460412,,0,1656,2020,3,10,1,24,0,0.0,0.0,-3.81,21.172222447985753,2.0,0.0,10849.013496809206,21.166666666666664
"VT, Chittenden County",460412,,0,1657,2020,3,11,2,1,0,0.0,0.0,-4.46,21.058552175727705,2.0,0.0,11273.605331185528,21.055555555555557
"VT, Chittenden County",460412,,0,1658,2020,3,11,2,2,0,0.0,0.0,-5.06,21.055664585429014,2.0,0.0,10253.471273498588,21.055555555555557
"VT, Chittenden County",460412,,0,1659,2020,3,11,2,3,0,0.0,0.0,-5.74,21.108516789000063,2.0,0.0,12971.925697192137,21.111111111111107
"VT, Chittenden County",460412,,0,1660,2020,3,11,2,4,0,0.0,0.0,-6.41,21.111067511459833,2.0,0.0,13701.740937249966,21.11111111111111
"VT, Chittenden County",460412,,0,1661,2020,3,11,2,5,0,0.0,0.0,-7.28,21.111108998730643,2.0,0.0,14155.367016370124,21.111111111111107
"VT, Chittenden County",460412,,0,1662,2020,3,11,2,6,0,0.0,0.0,-8.19,21.218430539025245,2.0,0.0,15071.754263320607,21.22222222222222
"VT, Chittenden County",460412,,0,1663,2020,3,11,2,7,0,269.27,15.29,-8.65,21.424127277451817,2.0,0.0,15707.677805906784,21.444444444444443
"VT, Chittenden County",460412,,0,1664,2020,3,11,2,8,0,391.52,49.33,-7.28,21.496178346463587,2.0,0.0,14915.995718635168,21.5
"VT, Chittenden County",460412,,0,1665,2020,3,11,2,9,0,616.32,98.51,-5.81,21.389731693442748,2.0,0.0,12790.839343975493,21.388888888888886
"VT, Chittenden County",460412,,0,1666,2020,3,11,2,10,0,703.77,105.94,-4.65,21.278230774861576,2.0,0.0,10812.601443767417,21.277777777777782
"VT, Chittenden County",460412,,0,1667,2020,3,11,2,11,0,593.3,202.82,-3.81,21.3331409704051,1.0,0.0,9755.244729237314,21.33333333333333
"VT, Chittenden County",460412,,0,1668,2020,3,11,2,12,0,264.93,345.77,-3.7,21.33333187930912,1.0,0.0,9318.73105770305,21.33333333333334
"VT, Chittenden County",460412,,0,1669,2020,3,11,2,13,0,279.31,352.09,-3.76,21.33333331591975,1.0,0.0,9147.25373578636,21.333333333333336
"VT, Chittenden County",460412,,0,1670,2020,3,11,2,14,0,190.39,289.97,-3.65,21.33333333228324,1.0,0.0,9024.681886808685,21.333333333333336
"VT, Chittenden County",460412,,0,1671,2020,3,11,2,15,0,342.91,241.83,-3.46,21.333333333305944,1.0,0.0,9407.168913026475,21.333333333333336
"VT, Chittenden County",460412,,0,1672,2020,3,11,2,16,0,217.51,179.95,-3.19,21.333333333331687,1.0,0.0,8644.08240940336,21.333333333333336
"VT, Chittenden County",460412,,0,1673,2020,3,11,2,17,0,107.74,69.75,-3.35,21.443073117974674,1.0,0.0,8913.512517068455,21.44444444444444
"VT, Chittenden County",460412,,0,1674,2020,3,11,2,18,0,40.47,20.3,-3.63,21.554743130657997,1.0,0.0,8510.939118783306,21.555555555555557
