location,resstock_building_id,ecobee_building_id,simulation_reference,timestep,year,month,day,day_of_week,hour,minute,direct_solar_radiation,diffuse_solar_radiation,outdoor_air_temperature,average_indoor_air_temperature,occupant_count,cooling_load,heating_load,setpoint
"VT, Chittenden County",430942,,1,1841,2021,3,18,4,17,0,149.87,114.95,-0.68,9.748319896504057,0.0,0.0,0.0,19.944444444444446
"VT, Chittenden County",430942,,1,1842,2021,3,18,4,18,0,27.6,33.18,-2.32,8.703765436713827,1.0,0.0,0.0,20.05555555555555
"VT, Chittenden County",430942,,1,1843,2021,3,18,4,19,0,0.0,0.0,-3.54,7.529916578705617,1.0,0.0,0.0,20.166666666666664
"VT, Chittenden County",430942,,1,1844,2021,3,18,4,20,0,0.0,0.0,-4.29,7.3677296277811735,1.0,0.0,0.0,20.16666666666666
"VT, Chittenden County",430942,,1,1845,2021,3,18,4,21,0,0.0,0.0,-4.79,5.4035899961897025,1.0,0.0,0.0,19.999999999999996
"VT, Chittenden County",430942,,1,1846,2021,3,18,4,22,0,0.0,0.0,-5.06,4.683518733047965,1.0,0.0,0.0,19.66666666666667
"VT, Chittenden County",430942,,1,1847,2021,3,18,4,23,0,0.0,0.0,-5.68,3.7123073617828006,1.0,0.0,0.0,19.27777777777778
"VT, Chittenden County",430942,,1,1848,2021,3,18,4,24,0,0.0,0.0,-6.74,2.4169158414156358,1.0,0.0,0.0,19.055555555555557
"VT, Chittenden County",430942,,1,1849,2021,3,19,5,1,0,0.0,0.0,-7.74,1.7433227437254126,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1850,2021,3,19,5,2,0,0.0,0.0,-8.61,0.8472069692699129,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1851,2021,3,19,5,3,0,0.0,0.0,-9.35,0.08412133732217861,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1852,2021,3,19,5,4,0,0.0,0.0,-9.96,-0.6511213975404813,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1853,2021,3,19,5,5,0,0.0,0.0,-10.24,-1.2731252407644014,1.0,0.0,0.0,19.055555555555557
"VT, Chittenden County",430942,,1,1854,2021,3,19,5,6,0,0.0,0.0,-10.25,-1.736868635298065,1.0,0.0,0.0,19.27777777777778
"VT, Chittenden County",430942,,1,1855,2021,3,19,5,7,0,519.68,20.03,-10.06,-0.9955036784930096,1.0,0.0,0.0,19.611111111111107
"VT, Chittenden County",430942,,1,1856,2021,3,19,5,8,0,818.12,40.2,-9.18,0.584472727419578,1.0,0.0,0.0,19.72222222222222
"VT, Chittenden County",430942,,1,1857,2021,3,19,5,9,0,943.61,54.43,-7.84,2.5443503323234897,1.0,0.0,0.0,19.77777777777777
"VT, Chittenden County",430942,,1,1858,2021,3,19,5,10,0,1015.62,55.57,-6.08,4.352545099616887,1.0,0.0,0.0,19.777777777777768
"VT, Chittenden County",430942,,1,1859,2021,3,19,5,11,0,1055.44,56.45,-4.51,5.632044636973835,1.0,0.0,0.0,19.777777777777775
"VT, Chittenden County",430942,,1,1860,2021,3,19,5,12,0,1063.59,54.77,-3.03,6.5234080271995785,1.0,0.0,0.0,19.777777777777768
"VT, Chittenden County",430942,,1,1861,2021,3,19,5,13,0,1025.45,67.15,-1.63,7.455893379554457,1.0,0.0,0.0,19.777777777777768
"VT, Chittenden County",430942,,1,1862,2021,3,19,5,14,0,1043.03,59.27,-0.49,8.687528124531255,1.0,0.0,0.0,19.777777777777775
"VT, Chittenden County",430942,,1,1863,2021,3,19,5,15,0,885.12,114.83,0.33,10.226602710072932,1.0,0.0,0.0,19.77777777777778
"VT, Chittenden County",430942,,1,1864,2021,3,19,5,16,0,942.24,52.62,0.69,11.001546124103204,1.0,0.0,0.0,19.833333333333332
"VT, Chittenden County",430942,,1,1865,2021,3,19,5,17,0,809.32,44.31,0.49,12.325259711252437,1.0,0.0,0.0,19.94444444444445
"VT, Chittenden County",430942,,1,1866,2021,3,19,5,18,0,434.73,27.66,-1.1,12.041285657087904,1.0,0.0,0.0,20.05555555555555
"VT, Chittenden County",430942,,1,1867,2021,3,19,5,19,0,0.0,0.0,-2.23,10.723191496515968,1.0,0.0,0.0,20.16666666666667
"VT, Chittenden County",430942,,1,1868,2021,3,19,5,20,0,0.0,0.0,-2.19,11.323935518977867,1.0,0.0,0.0,20.166666666666668
"VT, Chittenden County",430942,,1,1869,2021,3,19,5,21,0,0.0,0.0,-2.29,8.304216959205883,1.0,0.0,0.0,19.999999999999996
"VT, Chittenden County",430942,,1,1870,2021,3,19,5,22,0,0.0,0.0,-2.52,7.413414542699096,1.0,0.0,0.0,19.66666666666667
"VT, Chittenden County",430942,,1,1871,2021,3,19,5,23,0,0.0,0.0,-2.76,6.276880130433183,1.0,0.0,0.0,19.27777777777778
"VT, Chittenden County",430942,,1,1872,2021,3,19,5,24,0,0.0,0.0,-2.89,5.135976879966206,1.0,0.0,0.0,19.055555555555557
"VT, Chittenden County",430942,,1,1873,2021,3,20,6,1,0,0.0,0.0,-3.13,4.653357099327508,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1874,2021,3,20,6,2,0,0.0,0.0,-3.46,3.864782433919652,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1875,2021,3,20,6,3,0,0.0,0.0,-3.71,3.205990261953244,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1876,2021,3,20,6,4,0,0.0,0.0,-3.98,2.5999124858233995,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1877,2021,3,20,6,5,0,0.0,0.0,-4.24,2.1207548582880587,1.0,0.0,0.0,19.055555555555557
"VT, Chittenden County",430942,,1,1878,2021,3,20,6,6,0,0.0,0.0,-4.44,1.6063498456947525,1.0,0.0,0.0,19.27777777777778
"VT, Chittenden County",430942,,1,1879,2021,3,20,6,7,0,316.59,30.12,-4.15,2.0454551892184147,1.0,0.0,0.0,19.61111111111111
"VT, Chittenden County",430942,,1,1880,2021,3,20,6,8,0,675.16,61.17,-2.87,3.736693841251795,1.0,0.0,0.0,19.72222222222222
"VT, Chittenden County",430942,,1,1881,2021,3,20,6,9,0,778.87,93.27,-1.05,5.497221001212573,1.0,0.0,0.0,19.777777777777775
"VT, Chittenden County",430942,,1,1882,2021,3,20,6,10,0,809.99,128.77,1.23,7.419587924549477,1.0,0.0,0.0,19.777777777777768
"VT, Chittenden County",430942,,1,1883,2021,3,20,6,11,0,807.38,164.5,3.21,8.875495200534685,1.0,0.0,0.0,19.777777777777768
"VT, Chittenden County",430942,,1,1884,2021,3,20,6,12,0,734.08,198.72,5.07,10.10563804537236,1.0,0.0,0.0,19.777777777777768
"VT, Chittenden County",430942,,1,1885,2021,3,20,6,13,0,757.34,187.32,6.67,11.281674261160553,1.0,0.0,0.0,19.77777777777777
"VT, Chittenden County",430942,,1,1886,2021,3,20,6,14,0,777.29,162.5,7.81,12.656260494841156,1.0,0.0,0.0,19.77777777777777
"VT, Chittenden County",430942,,1,1887,2021,3,20,6,15,0,781.23,129.45,8.41,14.088314082032985,1.0,0.0,0.0,19.777777777777775
"VT, Chittenden County",430942,,1,1888,2021,3,20,6,16,0,756.6,94.82,8.41,14.996140593119312,1.0,0.0,0.0,19.833333333333332
"VT, Chittenden County",430942,,1,1889,2021,3,20,6,17,0,624.71,69.38,6.69,16.105039473079152,1.0,0.0,0.0,19.944444444444446
"VT, Chittenden County",430942,,1,1890,2021,3,20,6,18,0,271.97,35.2,3.38,14.98819440456022,0.0,0.0,0.0,20.055555555555557
"VT, Chittenden County",430942,,1,1891,2021,3,20,6,19,0,0.0,0.0,1.91,13.718908788049145,1.0,0.0,0.0,20.166666666666668
"VT, Chittenden County",430942,,1,1892,2021,3,20,6,20,0,0.0,0.0,1.77,12.461485727154816,1.0,0.0,0.0,20.166666666666668
"VT, Chittenden County",430942,,1,1893,2021,3,20,6,21,0,0.0,0.0,1.45,11.31142246267842,1.0,0.0,0.0,20.0
"VT, Chittenden County",430942,,1,1894,2021,3,20,6,22,0,0.0,0.0,0.84,10.131850703642561,1.0,0.0,0.0,19.66666666666667
"VT, Chittenden County",430942,,1,1895,2021,3,20,6,23,0,0.0,0.0,0.05,9.079587908307216,1.0,0.0,0.0,19.27777777777778
"VT, Chittenden County",430942,,1,1896,2021,3,20,6,24,0,0.0,0.0,-0.63,7.730672087517375,1.0,0.0,0.0,19.055555555555557
"VT, Chittenden County",430942,,1,1897,2021,3,21,7,1,0,0.0,0.0,-1.24,7.177415347469404,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1898,2021,3,21,7,2,0,0.0,0.0,-1.79,6.329600201311403,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1899,2021,3,21,7,3,0,0.0,0.0,-1.68,5.615482063565027,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1900,2021,3,21,7,4,0,0.0,0.0,-1.63,4.989144123988558,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1901,2021,3,21,7,5,0,0.0,0.0,-2.26,4.475138208965216,1.0,0.0,0.0,19.055555555555557
"VT, Chittenden County",430942,,1,1902,2021,3,21,7,6,0,0.0,0.0,-2.52,3.8740344143149197,1.0,0.0,0.0,19.27777777777778
"VT, Chittenden County",430942,,1,1903,2021,3,21,7,7,0,358.12,31.62,-1.89,4.462521086490912,1.0,0.0,0.0,19.611111111111107
"VT, Chittenden County",430942,,1,1904,2021,3,21,7,8,0,715.38,59.41,-0.23,6.0800110892651205,1.0,0.0,0.0,19.722222222222225
"VT, Chittenden County",430942,,1,1905,2021,3,21,7,9,0,805.61,92.67,1.83,8.11553586812277,1.0,0.0,0.0,19.777777777777782
"VT, Chittenden County",430942,,1,1906,2021,3,21,7,10,0,840.24,125.09,3.9,10.128673159453514,1.0,0.0,0.0,19.777777777777775
"VT, Chittenden County",430942,,1,1907,2021,3,21,7,11,0,953.55,88.38,6.22,11.629390702285459,1.0,0.0,0.0,19.77777777777777
"VT, Chittenden County",430942,,1,1908,2021,3,21,7,12,0,753.88,191.84,8.37,13.045406887759254,1.0,0.0,0.0,19.777777777777775
"VT, Chittenden County",430942,,1,1909,2021,3,21,7,13,0,851.4,135.54,10.12,14.20462309322366,1.0,0.0,0.0,19.777777777777782
"VT, Chittenden County",430942,,1,1910,2021,3,21,7,14,0,698.55,208.7,10.98,15.765352721143248,1.0,0.0,0.0,19.777777777777775
"VT, Chittenden County",430942,,1,1911,2021,3,21,7,15,0,799.42,122.26,11.36,17.039516190013657,1.0,0.0,0.0,19.777777777777775
"VT, Chittenden County",430942,,1,1912,2021,3,21,7,16,0,736.91,102.4,11.26,18.026014085914248,1.0,0.0,0.0,19.833333333333332
"VT, Chittenden County",430942,,1,1913,2021,3,21,7,17,0,609.53,73.52,9.93,19.068361915055238,1.0,0.0,0.0,19.944444444444446
"VT, Chittenden County",430942,,1,1914,2021,3,21,7,18,0,248.23,38.7,8.83,18.56181466456001,0.0,0.0,0.0,20.05555555555555
"VT, Chittenden County",430942,,1,1915,2021,3,21,7,19,0,0.0,0.0,7.89,17.1664451211982,0.0,0.0,0.0,20.166666666666668
"VT, Chittenden County",430942,,1,1916,2021,3,21,7,20,0,0.0,0.0,6.93,16.113894242062514,0.0,0.0,0.0,20.166666666666668
"VT, Chittenden County",430942,,1,1917,2021,3,21,7,21,0,0.0,0.0,5.9,14.711419589101375,1.0,0.0,0.0,20.0
"VT, Chittenden County",430942,,1,1918,2021,3,21,7,22,0,0.0,0.0,5.02,13.572081264648624,1.0,0.0,0.0,19.66666666666667
"VT, Chittenden County",430942,,1,1919,2021,3,21,7,23,0,0.0,0.0,3.93,12.421371711339775,1.0,0.0,0.0,19.277777777777775
"VT, Chittenden County",430942,,1,1920,2021,3,21,7,24,0,0.0,0.0,2.57,10.890180288080728,1.0,0.0,0.0,19.055555555555557
"VT, Chittenden County",430942,,1,1921,2021,3,22,1,1,0,0.0,0.0,1.34,10.143664560967942,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1922,2021,3,22,1,2,0,0.0,0.0,0.58,9.178753226484547,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1923,2021,3,22,1,3,0,0.0,0.0,-0.04,8.313346573126267,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1924,2021,3,22,1,4,0,0.0,0.0,-0.64,7.535101818456876,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1925,2021,3,22,1,5,0,0.0,0.0,-1.12,6.764516792929836,1.0,0.0,0.0,19.055555555555557
"VT, Chittenden County",430942,,1,1926,2021,3,22,1,6,0,0.0,0.0,-1.37,6.099270331283583,1.0,0.0,0.0,19.27777777777778
"VT, Chittenden County",430942,,1,1927,2021,3,22,1,7,0,355.8,34.17,-0.04,6.673990703292523,0.0,0.0,0.0,19.61111111111111
"VT, Chittenden County",430942,,1,1928,2021,3,22,1,8,0,702.62,62.3,2.33,8.267824375449866,0.0,0.0,0.0,19.722222222222218
"VT, Chittenden County",430942,,1,1929,2021,3,22,1,9,0,836.12,81.1,4.33,10.366376596855522,1.0,0.0,0.0,19.777777777777775
"VT, Chittenden County",430942,,1,1930,2021,3,22,1,10,0,893.67,94.03,7.27,12.3461808406842,1.0,0.0,0.0,19.77777777777777
"VT, Chittenden County",430942,,1,1931,2021,3,22,1,11,0,717.98,209.31,11.12,14.643603912849876,1.0,0.0,0.0,19.777777777777764
"VT, Chittenden County",430942,,1,1932,2021,3,22,1,12,0,751.64,180.24,13.98,15.84775420364827,1.0,0.0,0.0,19.777777777777775
"VT, Chittenden County",430942,,1,1933,2021,3,22,1,13,0,612.66,248.88,15.76,16.955928917589596,0.0,0.0,0.0,19.777777777777782
"VT, Chittenden County",430942,,1,1934,2021,3,22,1,14,0,680.61,205.85,16.68,18.4254260775599,0.0,0.0,0.0,19.77777777777777
"VT, Chittenden County",430942,,1,1935,2021,3,22,1,15,0,772.13,130.79,16.91,20.00603242367057,0.0,0.0,0.0,19.77777777777778
"VT, Chittenden County",430942,,1,1936,2021,3,22,1,16,0,710.52,108.11,16.52,21.06416774658767,1.0,0.0,0.0,19.833333333333332
"VT, Chittenden County",430942,,1,1937,2021,3,22,1,17,0,611.87,72.65,14.98,22.231437071109607,1.0,0.0,0.0,19.94444444444445
"VT, Chittenden County",430942,,1,1938,2021,3,22,1,18,0,257.26,39.59,11.73,21.402740204373103,1.0,0.0,0.0,20.055555555555554
"VT, Chittenden County",430942,,1,1939,2021,3,22,1,19,0,0.0,0.0,9.13,19.98920603068344,1.0,0.0,0.0,20.16666666666668
"VT, Chittenden County",430942,,1,1940,2021,3,22,1,20,0,0.0,0.0,7.43,18.290601764843657,1.0,0.0,0.0,20.16666666666667
"VT, Chittenden County",430942,,1,1941,2021,3,22,1,21,0,0.0,0.0,6.17,16.79344861014504,1.0,0.0,0.0,20.0
"VT, Chittenden County",430942,,1,1942,2021,3,22,1,22,0,0.0,0.0,5.04,15.433367344623688,1.0,0.0,0.0,19.666666666666664
"VT, Chittenden County",430942,,1,1943,2021,3,22,1,23,0,0.0,0.0,3.95,14.16139227049358,1.0,0.0,0.0,19.277777777777775
"VT, Chittenden County",430942,,1,1944,2021,3,22,1,24,0,0.0,0.0,3.12,12.602774485434104,1.0,0.0,0.0,19.055555555555557
"VT, Chittenden County",430942,,1,1945,2021,3,23,2,1,0,0.0,0.0,2.72,11.912720363566617,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1946,2021,3,23,2,2,0,0.0,0.0,2.44,10.985681592405951,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1947,2021,3,23,2,3,0,0.0,0.0,2.16,10.182286250462937,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1948,2021,3,23,2,4,0,0.0,0.0,1.3,9.283156892087623,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1949,2021,3,23,2,5,0,0.0,0.0,0.74,8.522583640888499,1.0,0.0,0.0,19.055555555555557
"VT, Chittenden County",430942,,1,1950,2021,3,23,2,6,0,0.0,0.0,0.45,7.874976318830659,1.0,0.0,0.0,19.27777777777778
"VT, Chittenden County",430942,,1,1951,2021,3,23,2,7,0,64.98,53.29,1.92,8.104511128081349,1.0,0.0,0.0,19.611111111111107
"VT, Chittenden County",430942,,1,1952,2021,3,23,2,8,0,532.52,92.08,4.66,9.5971637359483,1.0,0.0,0.0,19.722222222222218
"VT, Chittenden County",430942,,1,1953,2021,3,23,2,9,0,815.44,81.9,6.84,11.545285613565554,1.0,0.0,0.0,19.777777777777768
"VT, Chittenden County",430942,,1,1954,2021,3,23,2,10,0,891.91,84.19,10.02,13.548039060863278,1.0,0.0,0.0,19.77777777777777
"VT, Chittenden County",430942,,1,1955,2021,3,23,2,11,0,890.89,103.85,13.11,15.342926612070146,1.0,0.0,0.0,19.77777777777777
"VT, Chittenden County",430942,,1,1956,2021,3,23,2,12,0,644.12,232.98,15.83,16.980939377401743,1.0,0.0,0.0,19.77777777777778
"VT, Chittenden County",430942,,1,1957,2021,3,23,2,13,0,748.98,179.48,17.79,18.40989650455322,1.0,0.0,0.0,19.777777777777775
"VT, Chittenden County",430942,,1,1958,2021,3,23,2,14,0,547.84,256.91,18.74,19.99231470804221,1.0,0.0,0.0,19.77777777777777
"VT, Chittenden County",430942,,1,1959,2021,3,23,2,15,0,650.8,181.47,18.87,21.731832111141806,1.0,0.0,0.0,19.77777777777777
"VT, Chittenden County",430942,,1,1960,2021,3,23,2,16,0,460.7,190.39,18.78,22.579326116448627,1.0,0.0,0.0,19.833333333333332
"VT, Chittenden County",430942,,1,1961,2021,3,23,2,17,0,304.78,135.34,16.9,23.154004761217585,1.0,0.0,0.0,19.944444444444443
"VT, Chittenden County",430942,,1,1962,2021,3,23,2,18,0,24.26,52.84,13.4,21.99673272705519,1.0,0.0,0.0,20.05555555555555
"VT, Chittenden County",430942,,1,1963,2021,3,23,2,19,0,0.0,0.0,10.5,20.361933675263682,1.0,0.0,0.0,20.166666666666664
"VT, Chittenden County",430942,,1,1964,2021,3,23,2,20,0,0.0,0.0,9.26,18.968831514761057,1.0,0.0,0.0,20.16666666666666
"VT, Chittenden County",430942,,1,1965,2021,3,23,2,21,0,0.0,0.0,8.33,17.70848390654855,1.0,0.0,0.0,20.0
"VT, Chittenden County",430942,,1,1966,2021,3,23,2,22,0,0.0,0.0,7.32,16.46706350084408,1.0,0.0,0.0,19.66666666666667
"VT, Chittenden County",430942,,1,1967,2021,3,23,2,23,0,0.0,0.0,6.54,15.363949389451449,1.0,0.0,0.0,19.277777777777775
"VT, Chittenden County",430942,,1,1968,2021,3,23,2,24,0,0.0,0.0,6.04,14.060703199046024,1.0,0.0,0.0,19.055555555555557
"VT, Chittenden County",430942,,1,1969,2021,3,24,3,1,0,0.0,0.0,5.55,13.464059362830426,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1970,2021,3,24,3,2,0,0.0,0.0,5.1,12.627603667483458,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1971,2021,3,24,3,3,0,0.0,0.0,4.62,11.862675570356629,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1972,2021,3,24,3,4,0,0.0,0.0,4.06,11.137306113924033,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1973,2021,3,24,3,5,0,0.0,0.0,3.72,10.527291988231147,1.0,0.0,0.0,19.055555555555557
"VT, Chittenden County",430942,,1,1974,2021,3,24,3,6,0,0.0,0.0,3.81,10.043685773960902,1.0,0.0,0.0,19.27777777777778
"VT, Chittenden County",430942,,1,1975,2021,3,24,3,7,0,18.87,37.48,4.55,9.836012123018422,1.0,0.0,0.0,19.61111111111111
"VT, Chittenden County",430942,,1,1976,2021,3,24,3,8,0,77.68,122.02,6.38,10.408950202669683,1.0,0.0,0.0,19.722222222222218
"VT, Chittenden County",430942,,1,1977,2021,3,24,3,9,0,98.5,216.91,8.0,11.491576794606697,1.0,0.0,0.0,19.777777777777775
"VT, Chittenden County",430942,,1,1978,2021,3,24,3,10,0,122.43,291.94,9.16,12.41912528231115,0.0,0.0,0.0,19.777777777777768
"VT, Chittenden County",430942,,1,1979,2021,3,24,3,11,0,138.38,360.06,10.56,16.400194410997948,1.0,0.0,0.0,19.777777777777775
"VT, Chittenden County",430942,,1,1980,2021,3,24,3,12,0,156.35,357.97,11.84,15.926055623812907,1.0,0.0,0.0,19.777777777777782
"VT, Chittenden County",430942,,1,1981,2021,3,24,3,13,0,135.91,329.79,12.78,16.270094720022882,0.0,0.0,0.0,19.77777777777777
"VT, Chittenden County",430942,,1,1982,2021,3,24,3,14,0,76.44,196.62,13.58,16.53743133436341,0.0,0.0,0.0,19.777777777777775
"VT, Chittenden County",430942,,1,1983,2021,3,24,3,15,0,65.76,153.73,13.65,16.662250743259335,0.0,0.0,0.0,19.777777777777775
"VT, Chittenden County",430942,,1,1984,2021,3,24,3,16,0,49.93,113.02,12.3,16.27394800378007,0.0,0.0,0.0,19.833333333333336
"VT, Chittenden County",430942,,1,1985,2021,3,24,3,17,0,47.03,80.13,10.94,16.204289125213293,1.0,0.0,0.0,19.94444444444445
"VT, Chittenden County",430942,,1,1986,2021,3,24,3,18,0,15.7,26.43,9.79,15.580674443545806,1.0,0.0,0.0,20.05555555555555
"VT, Chittenden County",430942,,1,1987,2021,3,24,3,19,0,0.0,0.0,9.18,14.917537319651343,1.0,0.0,0.0,20.16666666666666
"VT, Chittenden County",430942,,1,1988,2021,3,24,3,20,0,0.0,0.0,8.98,14.344568595169878,1.0,0.0,0.0,20.166666666666668
"VT, Chittenden County",430942,,1,1989,2021,3,24,3,21,0,0.0,0.0,8.64,13.818736392674307,1.0,0.0,0.0,20.0
"VT, Chittenden County",430942,,1,1990,2021,3,24,3,22,0,0.0,0.0,8.29,13.164072025467709,1.0,0.0,0.0,19.66666666666667
"VT, Chittenden County",430942,,1,1991,2021,3,24,3,23,0,0.0,0.0,7.9,12.578882316788265,1.0,0.0,0.0,19.27777777777778
"VT, Chittenden County",430942,,1,1992,2021,3,24,3,24,0,0.0,0.0,7.62,11.87480105859003,1.0,0.0,0.0,19.055555555555557
"VT, Chittenden County",430942,,1,1993,2021,3,25,4,1,0,0.0,0.0,7.58,11.75692673922236,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1994,2021,3,25,4,2,0,0.0,0.0,7.76,11.379525073618833,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1995,2021,3,25,4,3,0,0.0,0.0,7.01,10.95584855445973,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1996,2021,3,25,4,4,0,0.0,0.0,7.08,11.111163910359025,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,1997,2021,3,25,4,5,0,0.0,0.0,8.06,10.628436649630343,1.0,0.0,0.0,19.055555555555557
"VT, Chittenden County",430942,,1,1998,2021,3,25,4,6,0,0.0,0.0,8.56,10.390515923587264,1.0,0.0,0.0,19.27777777777778
"VT, Chittenden County",430942,,1,1999,2021,3,25,4,7,0,304.49,37.52,8.94,11.158552886735722,1.0,0.0,0.0,19.611111111111107
"VT, Chittenden County",430942,,1,2000,2021,3,25,4,8,0,451.91,75.25,11.72,12.812039956899822,1.0,0.0,0.0,19.722222222222218
"VT, Chittenden County",430942,,1,2001,2021,3,25,4,9,0,544.17,163.47,13.95,18.105164202153603,1.0,0.0,0.0,19.77777777777777
"VT, Chittenden County",430942,,1,2002,2021,3,25,4,10,0,750.84,145.27,16.14,18.171945991299445,1.0,0.0,0.0,19.777777777777768
"VT, Chittenden County",430942,,1,2003,2021,3,25,4,11,0,750.07,180.09,17.51,18.946730480700424,0.0,0.0,0.0,19.777777777777782
"VT, Chittenden County",430942,,1,2004,2021,3,25,4,12,0,730.31,205.69,18.36,19.952885653106694,0.0,0.0,0.0,19.77777777777777
"VT, Chittenden County",430942,,1,2005,2021,3,25,4,13,0,741.2,205.26,18.9,20.812893693408853,0.0,0.0,0.0,19.77777777777778
"VT, Chittenden County",430942,,1,2006,2021,3,25,4,14,0,840.63,135.8,19.12,21.924954636131407,0.0,0.0,0.0,19.777777777777775
"VT, Chittenden County",430942,,1,2007,2021,3,25,4,15,0,415.2,292.39,19.16,23.019736748805425,0.0,0.0,0.0,19.777777777777775
"VT, Chittenden County",430942,,1,2008,2021,3,25,4,16,0,268.8,253.57,18.62,23.277105640824665,0.0,0.0,0.0,19.833333333333332
"VT, Chittenden County",430942,,1,2009,2021,3,25,4,17,0,238.37,149.52,16.93,23.702133599702318,1.0,0.0,0.0,19.94444444444445
"VT, Chittenden County",430942,,1,2010,2021,3,25,4,18,0,25.69,52.41,13.95,22.474536448548537,1.0,0.0,0.0,20.055555555555546
"VT, Chittenden County",430942,,1,2011,2021,3,25,4,19,0,0.0,0.0,12.17,21.161959332563082,1.0,0.0,0.0,20.16666666666667
"VT, Chittenden County",430942,,1,2012,2021,3,25,4,20,0,0.0,0.0,11.25,19.93988905504524,1.0,0.0,0.0,20.166666666666668
"VT, Chittenden County",430942,,1,2013,2021,3,25,4,21,0,0.0,0.0,10.57,20.346472614877413,1.0,0.0,0.0,20.0
"VT, Chittenden County",430942,,1,2014,2021,3,25,4,22,0,0.0,0.0,9.93,18.24323774288523,1.0,0.0,0.0,19.66666666666667
"VT, Chittenden County",430942,,1,2015,2021,3,25,4,23,0,0.0,0.0,9.33,17.18132123820467,1.0,0.0,0.0,19.27777777777778
"VT, Chittenden County",430942,,1,2016,2021,3,25,4,24,0,0.0,0.0,8.9,16.011262215639817,1.0,0.0,0.0,19.055555555555557
"VT, Chittenden County",430942,,1,2017,2021,3,26,5,1,0,0.0,0.0,8.4,15.43575459675548,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,2018,2021,3,26,5,2,0,0.0,0.0,7.16,14.592588555909899,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,2019,2021,3,26,5,3,0,0.0,0.0,7.02,13.963592903797835,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,2020,2021,3,26,5,4,0,0.0,0.0,7.04,13.284544680845201,1.0,0.0,0.0,18.944444444444443
"VT, Chittenden County",430942,,1,2021,2021,3,26,5,5,0,0.0,0.0,7.21,12.618676644767604,1.0,0.0,0.0,19.055555555555557
"VT, Chittenden County",430942,,1,2022,2021,3,26,5,6,0,0.0,0.0,6.8,12.012783744262812,1.0,0.0,0.0,19.27777777777778
"VT, Chittenden County",430942,,1,2023,2021,3,26,5,7,0,12.01,28.17,6.45,11.735120535963912,1.0,0.0,0.0,19.61111111111111
"VT, Chittenden County",430942,,1,2024,2021,3,26,5,8,0,27.73,10.15,6.61,12.138606395689633,1.0,0.0,0.0,19.72222222222222
"VT, Chittenden County",430942,,1,2025,2021,3,26,5,9,0,35.62,65.68,7.44,11.483964472312739,1.0,0.0,0.0,19.777777777777775
"VT, Chittenden County",430942,,1,2026,2021,3,26,5,10,0,22.34,36.89,8.87,15.116343118965636,1.0,0.0,0.0,19.77777777777777
"VT, Chittenden County",430942,,1,2027,2021,3,26,5,11,0,17.87,33.94,9.58,12.971545780637848,1.0,0.0,0.0,19.77777777777778
"VT, Chittenden County",430942,,1,2028,2021,3,26,5,12,0,84.41,165.14,11.87,13.81686196111355,1.0,0.0,0.0,19.77777777777777
"VT, Chittenden County",430942,,1,2029,2021,3,26,5,13,0,68.01,90.24,11.08,14.145006165658906,1.0,0.0,0.0,19.777777777777775
